player_id,player_name,bat_style,bowl_style,field_pos,player_full_name,player_name2,player_image
12314,Gagandeep Singh,Right hand Bat,Right arm Medium fast, ,Gagandeep Singh,Gagandeep Singh,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/Gagandeep%20Singh.png
34058,S Rana,Right hand Bat,Right arm Medium fast, ,Sachin Rana,Sachin Rana,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/S%20Rana.png
8,S Aravind,Left hand Bat,Left arm Medium fast, ,Sreenath Aravind,Sreenath Aravind,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/S%20Aravind.png
341,S Badree,Right hand Bat,Legbreak, ,Samuel Badree,Samuel Badree,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/S%20Badree.png
14278,AB McDonald,Right hand Bat,Right arm Fast medium, ,Andrew Barry McDonald,Andrew Barry,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/AB%20McDonald.png
184,PJ Cummins,Right hand Bat,Right arm Fast, ,Patrick James Cummins,Patrick James,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/PJ%20Cummins.png
4078,I Udana,Right hand Bat,Left arm Medium fast, ,Isuru Udana Tillakaratna,Isuru Udana,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/I%20Udana.png
1998,M Ashwin,Right hand Bat,Legbreak Googly, ,Murugan Ashwin,Murugan Ashwin,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/M%20Ashwin.png
13203,T Thushara,Left hand Bat,Left arm Fast medium, ,Magina Thilan Thushara Mirando,Magina Thilan,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/T%20Thushara.png
14649,DR Martyn,Right hand Bat,Right arm Medium, ,Damien Richard Martyn,Damien Richard,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/DR%20Martyn.png
11998,LRPL Taylor,Right hand Bat,Right arm Offbreak, ,Luteru Ross Poutoa Lote Taylor,Luteru Ross,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/LRPL%20Taylor.png
12765,PM Sarvesh Kumar,Right hand Bat,Right arm Medium, ,PM Sarvesh Kumar,PM Sarvesh,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/PM%20Sarvesh%20Kumar.png
8312,Sikandar Raza,Right hand Bat,Right arm Offbreak, ,Sikandar Raza Butt,Sikandar Raza,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/Sikandar%20Raza.png
12842,Abdur Razzak,Left hand Bat,Slow Left arm Orthodox, ,Abdur Razzak,Abdur Razzak,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/Abdur%20Razzak.png
7005,DG Nalkande,Right hand Bat,Right arm Fast medium, ,Darshan Girish Nalkande,Darshan Girish,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/DG%20Nalkande.png
16296,J Syed Mohammad,Left hand Bat,Slow Left arm Orthodox, ,Jamaluddin Syed Mohammad,Jamaluddin Syed,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/J%20Syed%20Mohammad.png
2745,KMA Paul,Right hand Bat,Right arm Fast medium, ,Keemo Mandela Angus Paul,Keemo Mandela,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/KMA%20Paul.png
14873,NLTC Perera,Left hand Bat,Right arm Medium fast, ,Narangoda Liyanaarachchilage Thisara Chirantha Perera,Narangoda Liyanaarachchilage,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/NLTC%20Perera.png
6727,A Badoni,Right hand Bat,Right arm Offbreak, ,Ayush Badoni,Ayush Badoni,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/A%20Badoni.png
1471,TK Curran,Right hand Bat,Right arm Fast medium, ,Thomas Kevin Curran,Thomas Kevin,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/TK%20Curran.png
14454,Anirudh Singh,Left hand Bat,Right arm Medium, ,Anirudh Singh,Anirudh Singh,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/Anirudh%20Singh.png
3793,J Suchith,Left hand Bat,Slow Left arm Orthodox, ,Jagadeesha Suchith,Jagadeesha Suchith,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/J%20Suchith.png
1581,Shivam Mavi,Right hand Bat,Right arm Fast medium, ,Shivam Pankaj Mavi,Shivam Pankaj,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/Shivam%20Mavi.png
57,CA Lynn,Right hand Bat,Slow Left arm Orthodox, ,Christopher Austin Lynn,Christopher Austin,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/CA%20Lynn.png
5986,VR Iyer,Left hand Bat,Right arm Medium, ,Venkatesh Rajasekaran Iyer,Venkatesh Rajasekaran,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/VR%20Iyer.png
12369,DP Vijaykumar,Right hand Bat,Right arm Medium, ,David Paidikalva Vijaykumar,David Paidikalva,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/DP%20Vijaykumar.png
178,SW Billings,Right hand Bat, ,Wicketkeeper,Samuel William Billings,Samuel William,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/SW%20Billings.png
33963,Y Gnaneswara Rao,Right hand Bat,Right arm Medium, ,Yalaka Gnaneswara Rao,Yalaka Gnaneswara,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/Y%20Gnaneswara%20Rao.png
3641,O Thomas,Left hand Bat,Right arm Fast, ,Oshane Romaine Thomas,Oshane Romaine,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/O%20Thomas.png
7476,R Dhawan,Right hand Bat,Right arm Medium fast, ,Rishi Dhawan,Rishi Dhawan,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/R%20Dhawan.png
15867,BA Bhatt,Left hand Bat,Slow Left arm Orthodox, ,Bhargav Ashok Bhatt,Bhargav Ashok,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/BA%20Bhatt.png
6550,TH David,Right hand Bat,Right arm Offbreak, ,Timothy Hays David,Timothy Hays,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/TH%20David.png
12269,CRD Fernando,Right hand Bat,Right arm Fast medium, ,Congenige Randhi Dilhara Fernando,Congenige Randhi,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/CRD%20Fernando.png
16009,R Ninan,Right hand Bat,Right arm Offbreak, ,Ryan Ninan,Ryan Ninan,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/R%20Ninan.png
11,A Choudhary,Right hand Bat,Left arm Medium, ,Aniket Vinod Choudhary,Aniket Vinod,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/A%20Choudhary.png
3100,AS Joseph,Right hand Bat,Right arm Fast, ,Alzarri Shaheim Joseph,Alzarri Shaheim,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/AS%20Joseph.png
6944,D Brevis,Right hand Bat,Legbreak, ,Dewald Brevis,Dewald Brevis,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/D%20Brevis.png
14303,CK Langeveldt,Right hand Bat,Right arm Fast medium, ,Charl Kenneth Langeveldt,Charl Kenneth,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/CK%20Langeveldt.png
14707,AB Barath,Right hand Bat,Right arm Offbreak, ,Adrian Boris Barath,Adrian Boris,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/AB%20Barath.png
2138,DR Shorey,Right hand Bat,Right arm Offbreak, ,Dhruv Ranjan Shorey,Dhruv Ranjan,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/DR%20Shorey.png
753,SP Jackson,Right hand Bat, ,Wicketkeeper,Sheldon Philip Jackson,Sheldon Philip,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/SP%20Jackson.png
2,Mandeep Singh,Right hand Bat,Right arm Medium, ,Mandeep Singh,Mandeep Singh,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/Mandeep%20Singh.png
11956,SM Katich,Left hand Bat,Left arm Wrist spin, ,Simon Mathew Katich,Simon Mathew,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/SM%20Katich.png
538,Mohammed Siraj,Right hand Bat,Right arm Fast, ,Mohammed Siraj,Mohammed Siraj,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/Mohammed%20Siraj.png
12234,JA Morkel,Left hand Bat,Right arm Medium fast, ,Johannes Albertus Morkel,Johannes Albertus,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/JA%20Morkel.png
50,DR Smith,Right hand Bat,Right arm Medium, ,Dwayne Romel Smith,Dwayne Romel,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/DR%20Smith.png
13,S Dhawan,Left hand Bat,Right arm Offbreak, ,Shikhar Dhawan,Shikhar Dhawan,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/Shikhar%20Dhawan.png
71,GJ Maxwell,Right hand Bat,Right arm Offbreak, ,Glenn James Maxwell,Glenn James,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/Glenn%20Maxwell.png
36973,UA Birla,Right hand Bat,Right arm Medium, ,Udit Alok Birla,Udit Alok,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/UA%20Birla.png
316,C de Grandhomme,Right hand Bat,Right arm Medium fast, ,Colin de Grandhomme,Colin de,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/C%20de%20Grandhomme.png
8646,YV Dhull,Right hand Bat,Right arm Offbreak, ,Yash Vijay Dhull,Yash Vijay,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/YV%20Dhull.png
34522,GB Hogg,Left hand Bat,Left arm Wrist spin, ,George Bradley Hogg,George Bradley,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/GB%20Hogg.png
8776,Harpreet Singh,Left hand Bat,Right arm Medium, ,Harpreet Singh Bhatia,Harpreet Singh,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/Harpreet%20Singh.png
12546,J Arunkumar,Right hand Bat,Right arm Offbreak, ,Jagadeesh Arunkumar,Jagadeesh Arunkumar,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/J%20Arunkumar.png
14712,SJ Srivastava,Right hand Bat,Left arm Fast medium, ,Shalabh Jagdishprasad Srivastava,Shalabh Jagdishprasad,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/SJ%20Srivastava.png
8082,R Sanjay Yadav,Left hand Bat,Slow Left arm Orthodox, ,Ramsingh  Sanjay Yadav,Ramsingh  Sanjay,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/R%20Sanjay%20Yadav.png
15150,SB Wagh,Left hand Bat,Left arm Medium fast, ,Shrikant Bhaskar Wagh,Shrikant Bhaskar,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/SB%20Wagh.png
179,KK Nair,Right hand Bat,Right arm Offbreak, ,Karun Nair,Karun Nair,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/KK%20Nair.png
228,Harbhajan Singh,Right hand Bat,Right arm Offbreak, ,Harbhajan Singh,Harbhajan Singh,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/Harbhajan%20Singh.png
1035,LMP Simmons,Right hand Bat,Right arm Medium fast,Occasional Wicketkeeper,Lendl Mark Platter Simmons,Lendl Mark,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/LMP%20Simmons.png
13502,Shoaib Ahmed,Right hand Bat,Right arm Fast medium, ,Syed Mohammad Shoaib Ahmed,Syed Mohammad,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/Shoaib%20Ahmed.png
13763,D du Preez,Right hand Bat,Right arm Fast medium, ,Dillon du Preez,Dillon du,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/D%20du%20Preez.png
3393,AJ Turner,Right hand Bat,Right arm Offbreak, ,Ashton James Turner,Ashton James,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/AJ%20Turner.png
15818,RV Gomez,Right hand Bat,Right arm Medium, ,Raiphi Vincent Gomez,Raiphi Vincent,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/RV%20Gomez.png
389,SS Iyer,Right hand Bat,"Right arm Offbreak, Legbreak Googly", ,Shreyas Santosh Iyer,Shreyas Santosh,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/SS%20Iyer.png
12007,AC Gilchrist,Left hand Bat,Right arm Offbreak,Wicketkeeper,Adam Craig Gilchrist,Adam Craig,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_w_1280,q_80/lsci/db/PICTURES/CMS/319600/319684.png"
1377,E Lewis,Left hand Bat, , ,Evin Lewis,Evin Lewis,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/E%20Lewis.png
4058,SS Cottrell,Right hand Bat,Left arm Fast medium, ,Sheldon Shane Cottrell,Sheldon Shane,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/SS%20Cottrell.png
37119,Parvez Rasool,Right hand Bat,Right arm Offbreak, ,Parvez Ghulam Rasool Zargar,Parvez Ghulam,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/Parvez%20Rasool.png
1419,Mujeeb Ur Rahman,Right hand Bat,Right arm Offbreak, ,Mujeeb Ur Rahman,Mujeeb Ur,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/Mujeeb%20Ur%20Rahman.png
12010,A Symonds,Right hand Bat,"Right arm Medium, Right arm Offbreak", ,Andrew Symonds,Andrew Symonds,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/A%20Symonds.png
13267,Harmeet Singh,Right hand Bat,Right arm Medium, ,Harmeet Singh Bansal,Harmeet Singh,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/Harmeet%20Singh.png
3246,JL Denly,Right hand Bat,Legbreak, ,Joseph Liam Denly,Joseph Liam,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/JL%20Denly.png
13250,RS Bopara,Right hand Bat,Right arm Medium, ,Ravinder Singh Bopara,Ravinder Singh,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/RS%20Bopara.png
613,Washington Sundar,Left hand Bat,Right arm Offbreak, ,Washington Sundar,Washington Sundar,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/Washington%20Sundar.png
7024,Shashank Singh,Right hand Bat,"Right arm Medium, Right arm Offbreak", ,Shashank Singh,Shashank Singh,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/Shashank%20Singh.png
4047,A Nortje,Right hand Bat,Right arm Fast, ,Anrich Arno Nortje,Anrich Arno,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/A%20Nortje.png
1559,A Dananjaya,Left hand Bat,"Right arm Offbreak, Legbreak", ,Mahamarakkala Kurukulasooriya Patabendige Akila Dananjaya Perera,Mahamarakkala Kurukulasooriya,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/A%20Dananjaya.png
495,S Kaul,Right hand Bat,Right arm Medium, ,Siddarth Kaul,Siddarth Kaul,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/S%20Kaul.png
1580,Shubman Gill,Right hand Bat,Right arm Offbreak, ,Shubman Gill,Shubman Gill,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/Shubman%20Gill.png
34089,KH Devdhar,Right hand Bat, ,Wicketkeeper,Kedar Hemant Devdhar,Kedar Hemant,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/KH%20Devdhar.png
1409,KL Rahul,Right hand Bat, ,Wicketkeeper,Kannaur Lokesh Rahul,Kannaur Lokesh,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/KL%20Rahul.png
34304,M de Lange,Right hand Bat,Right arm Fast, ,Marchant de Lange,Marchant de,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/M%20de%20Lange.png
11961,WA Mota,Right hand Bat,Right arm Medium, ,Wilkin Arvind Mota,Wilkin Arvind,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/WA%20Mota.png
51,MS Gony,Right hand Bat,Right arm Medium, ,Manpreet Singh Gony,Manpreet Singh,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/MS%20Gony.png
36609,X Thalaivan Sargunam,Right hand Bat,Right arm Offbreak, ,Xavier Thalaivan Sargunam,Xavier Thalaivan,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/X%20Thalaivan%20Sargunam.png
13198,A Flintoff,Right hand Bat,Right arm Fast medium, ,Andrew Flintoff,Andrew Flintoff,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/A%20Flintoff.png
3076,SC Kuggeleijn,Right hand Bat,Right arm Fast medium, ,Scott Christopher Kuggeleijn,Scott Christopher,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/SC%20Kuggeleijn.png
219,AS Rajpoot,Right hand Bat,Right arm Medium, ,Ankit Singh Rajpoot,Ankit Singh,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/AS%20Rajpoot.png
230,SL Malinga,Right hand Bat,Right arm Fast, ,Separamadu Lasith Malinga,Separamadu Lasith,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/Lasith%20Malinga.png
1386,M Markande,Right hand Bat,Legbreak, ,Mayank Markande,Mayank Markande,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/M%20Markande.png
75,MM Sharma,Right hand Bat,Right arm Medium, ,Mohit Mahipal Sharma,Mohit Mahipal,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/Mohit%20Sharma.png
12014,SB Bangar,Right hand Bat,Right arm Medium fast, ,Sanjay Bapusaheb Bangar,Sanjay Bapusaheb,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/SB%20Bangar.png
12147,Sohail Tanvir,Left hand Bat,Left arm Medium fast, ,Sohail Tanvir,Sohail Tanvir,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_160/lsci/db/PICTURES/CMS/320400/320472.1.png"
37979,BR Dunk,Left hand Bat,Right arm Offbreak,Wicketkeeper,Ben Robert Dunk,Ben Robert,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/BR%20Dunk.png
308,I Sharma,Right hand Bat,Right arm Fast medium, ,Ishant Sharma,Ishant Sharma,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/I%20Sharma.png
9371,Akash Madhwal,Right hand Bat,Right arm Medium fast, ,Akash Madhwal,Akash Madhwal,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/Akash%20Madhwal.png
40813,SM Boland,Right hand Bat,Right arm Fast medium, ,Scott Michael Boland,Scott Michael,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/SM%20Boland.png
9931,H Sharma,Right hand Bat,Legbreak, ,Himanshu Sharma,Himanshu Sharma,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/H%20Sharma.png
13497,AA Bilakhia,Right hand Bat,Right arm Medium, ,Azharuddin Anjum Bilakhia,Azharuddin Anjum,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/AA%20Bilakhia.png
35153,MJ Clarke,Right hand Bat,Slow Left arm Orthodox, ,Michael John Clarke,Michael John,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/MJ%20Clarke.png
8372,HC Brook,Right hand Bat,Right arm Medium, ,Harry Cherrington Brook,Harry Cherrington,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/HC%20Brook.png
11919,SC Ganguly,Left hand Bat,Right arm Medium, ,Sourav Chandidas Ganguly,Sourav Chandidas,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/SC%20Ganguly.png
4,KM Jadhav,Right hand Bat,Right arm Offbreak, ,Kedar Mahadav Jadhav,Kedar Mahadav,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/KM%20Jadhav.png
29,KA Pollard,Right hand Bat,Right arm Medium, ,Kieron Adrian Pollard,Kieron Adrian,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/KA%20Pollard.png
6713,PBB Rajapaksa,Left hand Bat,Right arm Medium, ,Pramod Bhanuka Bandara Rajapaksa,Pramod Bhanuka,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/PBB%20Rajapaksa.png
14622,SE Bond,Right hand Bat,Right arm Fast, ,Shane Edward Bond,Shane Edward,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/SE%20Bond.png
2329,JPR Scantlebury-Searles,Right hand Bat,Right arm Fast medium, ,Javon Philip Ramon Scantlebury-Searles,Javon Philip,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/JPR%20Scantlebury-Searles.png
172,P Negi,Left hand Bat,Slow Left arm Orthodox, ,Pawan Negi,Pawan Negi,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/P%20Negi.png
12032,DPMD Jayawardene,Right hand Bat,Right arm Medium, ,Denagamage Proboth Mahela de Silva Jayawardene,Denagamage Proboth,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/DPMD%20Jayawardene.png
604,MG Johnson,Left hand Bat,Left arm Fast, ,Mitchell Guy Johnson,Mitchell Guy,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/MG%20Johnson.png
12738,RR Powar,Right hand Bat,Right arm Offbreak, ,Ramesh Rajaram Powar,Ramesh Rajaram,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/RR%20Powar.png
14726,FY Fazal,Left hand Bat,Right arm Medium, ,Faiz Yakub Fazal,Faiz Yakub,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/FY%20Fazal.png
11951,M Muralitharan,Right hand Bat,Right arm Offbreak, ,Muthiah Muralidaran,Muthiah Muralidaran,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/M%20Muralitharan.png
6880,JM Sharma,Right hand Bat, ,Wicketkeeper,Jitesh Mohan Sharma,Jitesh Mohan,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/JM%20Sharma.png
12465,DT Patil,Right hand Bat, ,Wicketkeeper,Devraj Thyagaraj Patil,Devraj Thyagaraj,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/DT%20Patil.png
11953,JR Hopes,Right hand Bat,Right arm Medium, ,James Redfern Hopes,James Redfern,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/JR%20Hopes.png
6885,VG Arora,Right hand Bat,Right arm Fast medium, ,Vaibhav Gopal Arora,Vaibhav Gopal,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/VG%20Arora.png
9225,AJ Hosein,Left hand Bat,Slow Left arm Orthodox, ,Akeal Jerome Hosein,Akeal Jerome,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/AJ%20Hosein.png
16862,CJ Ferguson,Right hand Bat,Right arm Medium, ,Callum James Ferguson,Callum James,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/CJ%20Ferguson.png
14985,KAJ Roach,Right hand Bat,Right arm Fast medium, ,Kemar Andre Jamal Roach,Kemar Andre,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/KAJ%20Roach.png
400,EJG Morgan,Left hand Bat,Right arm Medium,Occasional Wicketkeeper,Eoin Joseph Gerard Morgan,Eoin Joseph,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/EJG%20Morgan.png
